Country Name,Country Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Mauritania,MRT,121.9496576,122.2339867,121.5596713,157.5917458,174.0773185,176.4634,181.7075695,194.4317465,178.9185881,182.2105436,191.9350101,217.5928643,266.1697431,321.3443681,358.1896165,383.4431211,384.0779289,375.8081374,432.017856,462.1748925,473.8131978,461.8332556,471.7306655,422.9239424,386.6189076,442.1245941,487.6600634,499.5158159,498.4166418,503.7147554,693.62099,683.9896408,567.3918717,580.3623206,606.2816658,600.1312209,566.2770768,539.1955118,534.9323422,477.6987045,464.1167288,460.2801817,527.0560226,600.0622771,694.3200828,939.1562935,1008.024395,1107.318275,860.9083679,1017.166278,1154.065936,1106.136947,
Mauritius,MUS,,,,,,,,,,,,,,,,779.9040401,897.6690925,1088.847342,1278.330105,1176.546823,1171.636043,1093.041101,1093.977949,1035.366046,1063.625199,1433.667738,1828.839427,2059.374305,2088.910118,2506.184933,2669.326282,2973.205388,2973.793609,3197.336956,3599.551751,3899.442433,3646.637842,3593.241569,3651.231078,3861.038542,3780.828848,3939.281863,4587.656108,5177.366465,5054.318112,5373.630551,6182.200111,7599.986676,6928.972012,7586.969533,8748.144166,8119.546956,
Malawi,MWI,48.39523271,49.57661373,50.4312774,50.22663245,57.74093944,63.92107582,64.58950664,57.19447142,60.36323902,64.13602967,78.30569565,84.3861118,89.44795632,106.9450059,115.7077403,122.3464221,142.2442562,161.8841232,174.8402656,198.4442893,193.2697815,179.9121064,181.7254457,173.6099226,155.7363913,154.3685061,145.1614198,159.4331962,174.6432452,199.0853928,228.1679455,184.3887021,211.2768336,119.9587357,140.2493985,224.6595421,255.9758442,163.6033417,161.2609905,153.9996381,147.6793904,223.4600948,198.1132751,208.8557635,213.1566745,234.2123961,265.9969075,302.497319,345.1947614,359.5795268,363.6415594,268.0539113,
Malaysia,MYS,287.4146979,292.0336202,300.9668386,312.222826,333.1163247,344.6492999,347.6937057,353.4361232,380.6983942,392.0440713,403.7116102,468.0907948,694.1571775,839.9236991,803.3247523,932.8489447,1084.051165,1262.788247,1599.670649,1802.625098,1795.689099,1876.233647,2055.511,2254.289267,2015.450329,1741.062057,1926.643857,2050.448575,2193.958633,2417.416601,2626.079566,3079.996832,3395.414241,3685.993385,4286.168942,4743.753106,4593.671693,3228.601399,3456.84805,4004.545955,3877.996652,4130.678017,4427.459737,4918.166731,5553.943582,6179.658221,7218.397454,8460.357289,7277.762756,8754.24282,10058.04302,10432.06247,
North America,NAC,2870.725858,3030.339544,3152.035445,3341.346704,3579.41396,3882.845024,4060.572782,4389.84952,4698.973365,5133.529652,5517.433702,6008.652367,6647.454152,7210.600572,7774.490415,8612.44443,9399.160433,10425.67159,11513.43145,12434.88053,13805.09676,14221.03043,15321.01048,16777.92274,17821.27914,18619.5395,19684.22719,21190.39331,22660.20053,23656.02246,24088.05505,24976.17199,25775.25418,26941.96333,27922.82234,29140.41637,30554.42942,31711.87295,33366.51477,35202.27561,35887.13894,36730.2784,38472.47245,40859.28034,43410.62128,45743.16314,47603.64081,48089.47906,46279.93656,48152.03135,50029.82036,51801.67408,
Namibia,NAM,,,,,,,,,,,,,,,,,,,,2141.30201,1885.861271,1706.400513,1783.156053,1461.683985,1178.943969,1278.348477,1551.207407,1632.411258,1594.16937,1660.470276,1699.885694,1874.654363,1825.361226,2025.089082,2117.675566,2047.405302,2067.857791,1878.028427,1822.985594,2059.375613,1836.497753,1716.40546,2488.997385,3298.010724,3582.24386,3886.480583,4234.925154,4183.231369,4133.058699,5078.51302,5692.188831,5785.748182,
New Caledonia,NCL,,,,,1734.722756,1740.656139,1855.437061,2151.113591,2533.790779,3322.367425,3640.826822,4246.273337,4361.737833,4941.316643,6140.209518,5861.181543,6050.308118,6042.566123,7405.385112,8268.931067,6753.915349,6260.343459,5665.976207,5285.089091,5587.083802,7800.40596,9493.486691,12978.12152,13307.3861,15055.41728,15413.99685,16544.24372,16897.24304,16240.24038,18800.20868,18309.48444,16323.43381,15408.8121,14611.8328,12579.59511,,,,,,,,,,,,,
Niger,NER,141.6572158,150.8131636,161.6819257,156.2547309,175.526079,177.9946583,164.0258072,153.6567499,145.8464571,147.2852795,152.8675218,159.2328444,197.3310482,208.0951822,206.8186107,204.1366276,240.7835169,321.6328163,371.7622761,429.9653898,361.8926528,327.1219374,284.3272824,224.0964867,214.8451209,276.1268455,314.8065689,312.368147,289.8498507,319.9255942,290.8507339,283.5450168,187.8425182,176.5984061,205.1693314,209.2477299,187.3777373,203.2866958,190.4628595,163.6401098,170.6961621,183.6698779,222.8992464,240.2174387,258.2817603,266.5794323,302.2664078,366.6306792,352.6851141,359.801242,388.3267312,394.7758309,
Nigeria,NGA,96.8115643,104.1940175,107.3292171,112.933727,116.9305279,124.0210775,99.16667363,96.95829142,120.931167,223.5068005,159.8115407,208.6445298,251.5179041,401.6785695,437.0120661,554.9527703,534.4482477,525.488235,659.8775099,871.1457819,806.5078183,661.2323508,444.6490809,348.5263175,344.1410755,240.6173882,272.5077222,256.37583,260.047556,321.6683541,279.2759617,291.28411,153.076176,171.0252704,263.2880257,314.7354882,314.2876446,273.8541432,299.342634,377.500257,350.2878211,457.4736505,510.4169414,645.9256502,804.1523667,1014.756968,1130.879787,1376.015915,1090.746284,1437.048907,1496.303316,1555.360614,
Nicaragua,NIC,133.3899924,142.7422384,152.9758475,173.3654431,273.5378677,285.6090516,299.965587,306.8572244,322.2283434,324.4478065,334.8688256,344.3448447,415.38313,560.7221099,565.2511889,636.6450959,748.6436082,694.0068167,496.4011177,659.6892161,740.1446334,714.1366691,779.9293918,860.9616646,723.4261929,760.4370349,993.2621376,664.4297849,250.4435008,243.9601792,351.3688961,412.8669497,394.6759228,847.7241937,888.6162295,905.7570169,905.2834303,938.8225244,967.066615,1001.256442,1028.29254,995.3579835,1000.857419,1075.98338,1158.997008,1228.304847,1330.818111,1456.310349,1420.105166,1474.748819,1631.723928,1753.642367,
Netherlands,NLD,1159.392357,1240.677894,1328.036649,1541.947365,1708.096356,1835.801424,1991.360686,2185.248659,2446.335454,2711.362014,3129.627423,3801.973092,4951.632738,5966.309859,6794.917896,7341.60367,8491.259351,10355.52332,11855.35325,12775.46956,10671.44728,10256.65777,9893.268892,9241.892364,9194.622816,12768.04787,15478.14696,16436.81853,16115.56699,19721.82824,20130.67182,22142.4269,21418.40235,22830.00164,27101.95313,26913.52152,24760.9017,25634.61786,26021.63765,24179.73141,24968.81742,27110.60685,33177.35726,37458.43287,39122.29108,41458.93271,47770.80121,52951.03359,48173.90657,46468.4009,49841.61229,45954.73338,
High income: nonOECD,NOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4807.398846,5117.267026,5257.400153,5377.494619,5429.926423,5522.532872,5826.506027,6152.754404,6470.853552,5602.910307,5472.073426,6219.530506,6227.37105,6494.686173,7240.080024,8671.865741,10332.99624,12111.05046,14315.22915,17104.52267,14009.80289,16281.49791,19492.7717,20396.19899,
Norway,NOR,1560.324931,1667.24743,1775.582655,1937.884614,2164.468823,2317.194884,2514.043772,2662.117492,2875.235844,3284.438089,3708.969835,4378.263072,5641.025341,6743.810213,8126.631705,8836.163007,10157.73005,11337.52862,12903.01256,15594.7853,15334.60796,15031.3091,14722.29013,14757.75641,15474.28114,18525.63077,22080.22208,23769.41839,23840.28204,27731.80167,28077.17764,29931.6322,27404.58806,28713.47793,34162.32136,36554.67179,35917.68944,34105.91848,35645.08916,37472.67167,37867.14222,42291.82522,49263.51315,56627.65738,65767.01961,72959.76801,83556.2493,95189.86593,78457.42178,86155.52905,99143.16512,99557.73123,
Nepal,NPL,54.78386732,58.09590314,49.3951377,48.41011005,70.40136633,85.15092331,77.49846613,69.6442393,69.66740303,74.91489077,74.77073843,84.91070931,78.88400478,96.71500058,122.429285,110.4241921,102.7831145,116.6534516,131.6396707,135.2752857,154.60987,159.0271214,158.7301019,163.5953534,162.2843182,172.636033,175.1128205,201.8692391,199.3959596,200.2936996,211.1789601,178.5330525,187.2000443,202.6758936,213.7791254,214.137928,227.2195969,218.9925889,221.8425444,236.9828443,253.9433949,251.0438722,258.1178555,291.8690418,321.4550186,352.8009747,397.9040179,477.9321764,484.266814,596.3785934,704.1858488,690.2053853,
New Zealand,NZL,2343.292213,2448.628633,2622.220271,2813.546976,2151.294927,2191.312542,2188.399139,1885.156152,2077.895543,,2761.754051,3280.141542,4301.916454,4584.017349,4144.682206,4345.068961,4909.891911,5889.518005,6610.074019,7401.349388,7738.276243,7567.731562,7513.274197,6642.237745,7519.68976,9335.119701,12217.51799,13635.27686,13191.0366,13527.35876,12103.75915,11668.60548,12956.2552,15128.53268,17243.38615,18608.03238,17307.06455,14575.86477,15160.32067,13474.70926,13728.56985,16715.11651,21706.95955,25194.81413,27536.81043,26359.61129,31996.76021,30610.28886,27474.33318,32796.09016,36918.78818,37749.44272,
High income: OECD,OEC,1493.253113,1593.342977,1694.510276,1828.735716,1963.522775,2132.412528,2264.867424,2430.795518,2637.470371,2913.642427,3197.846172,3671.786707,4392.860072,4856.621613,5381.98635,5799.079287,6511.189718,7755.555702,8847.669095,9726.824074,9780.792575,9663.432305,9968.994015,10357.67633,10860.08825,13167.38161,15115.97221,16921.21105,17570.45944,19560.08555,20496.6243,21842.76273,21865.11841,23281.26859,25553.68284,25517.46552,24908.57742,24895.50732,26010.56115,26304.8873,25922.81988,26854.3379,29946.71564,33058.48617,34577.57278,36157.97724,39187.93146,41135.8293,38489.68256,39897.46368,42681.50989,42483.62864,
OECD members,OED,1377.752915,1468.479842,1561.462124,1684.827079,1806.246264,1960.448679,2080.131619,2230.038577,2416.600262,2657.745447,2908.424744,3335.006507,3984.40547,4415.689356,4897.821869,5263.47659,5878.46388,6987.065219,7989.155249,8784.089357,8873.461048,8670.696645,8889.746673,9234.256469,9667.9159,11602.19517,13286.64216,14865.3239,15453.85854,17220.62984,18045.16953,19224.59962,19365.39608,20519.47926,22292.03087,22284.10796,21813.23006,21857.1424,22820.96024,23142.01969,22768.08541,23584.81392,26218.47339,28948.62477,30358.42813,31775.39353,34467.14444,36193.89592,33646.19217,35002.07921,37425.19027,37224.98921,
Oman,OMN,80.7840276,97.21971086,100.947524,101.615438,101.2468214,105.5443028,162.3224926,277.9308239,342.5001673,354.1062183,401.9046458,472.557281,598.6041823,1954.894616,2377.09125,2760.54452,2803.439994,2653.345883,3419.350309,5181.817077,5947.602336,5857.088876,5830.020479,6165.909338,6677.481732,4688.535362,4815.407495,4988.617923,5377.189092,6455.458948,6016.586706,6335.146765,6112.351237,6124.869158,6406.108282,7021.037459,7272.482029,6487.562147,7232.077686,9061.60246,8909.808946,8685.382437,9016.815328,10013.63322,12252.61288,14405.09193,16305.61341,23353.16501,17597.49093,20983.90034,23132.9389,,
Other small states,OSS,,,,,,,,,,,,,,,,,,,,1144.205272,1059.30893,965.7789547,955.0568643,906.4638107,818.4729737,904.0396784,1035.288577,1177.743099,1227.087065,1514.196913,1512.28983,1595.487126,1488.125647,1512.152422,1673.941858,1733.800116,1715.302548,1587.854846,1660.43263,1755.508543,1703.756265,1720.147726,2176.113517,2671.405857,3017.050588,3155.445519,3642.885507,4309.281562,3662.309063,4273.572893,4995.784118,4858.723608,
Pakistan,PAK,86.87130969,88.43943612,92.45750767,101.7849143,113.7215593,121.6939232,135.6467023,144.273054,149.8369615,169.3644479,174.259839,148.8688548,98.36638912,132.5890734,166.3848398,189.8215398,208.6205634,238.0174403,254.7496261,296.1793573,339.6538193,358.9417532,323.9200461,339.9252606,328.5902401,325.5058504,329.306304,367.8663662,372.4180321,360.1594114,397.9015206,414.6532951,427.7859136,420.3677882,478.6192607,486.7648298,467.3241955,453.4948067,447.9561633,514.1579605,492.3816981,483.0318719,546.1541484,631.4978143,693.1766897,853.0709659,929.5874437,1018.380734,988.5873474,1024.588886,1213.931385,1256.65956,
Panama,PAN,396.1558549,418.5332202,450.1728535,469.1547172,500.2043053,529.1577707,572.2977263,598.0648637,637.7087275,666.1279125,730.4384809,780.1930049,867.768819,964.8447801,1051.943712,1088.188035,1124.406817,1299.868569,1451.420531,1914.663965,2116.067481,2283.769929,2291.416848,2338.292487,2419.097706,2459.131294,2416.75125,2044.911277,2007.216534,2136.581662,2300.897154,2562.152866,2741.086094,2863.53456,2867.641831,3312.139704,3509.568132,3727.285125,3826.822127,3803.998413,3788.81591,3861.127279,3990.736869,4292.41963,4594.481939,4998.382679,5669.867438,6472.978601,6682.502518,7229.112201,8372.577255,9534.408425,
Peru,PER,276.2493947,304.2315463,323.7873794,380.5971166,438.2700655,504.081509,496.9345702,447.5217334,487.1641307,548.3432894,594.7165702,641.1059353,745.9528204,914.5406927,1082.373192,995.7266017,888.5634163,739.2762051,920.2432005,1192.323052,1405.283261,1363.333203,1026.222364,1040.056832,964.8249685,900.0785177,1170.446675,592.8233465,964.8760314,1207.713079,1555.121966,1593.140233,1509.187585,1910.140564,2242.094526,2293.201001,2388.996599,2251.441727,2011.188388,2049.62409,2045.162628,2123.92563,2265.946454,2544.351348,2863.48046,3297.5558,3794.502643,4525.220049,4495.159279,5386.007238,6112.164626,6795.772498,
Philippines,PHL,267.1635299,156.6886211,168.0213734,175.9354477,187.1178275,199.9401353,207.4270046,224.624172,241.7023028,186.767559,201.0305643,211.3956642,258.3574707,343.2340593,360.6611506,402.6535021,450.1095144,506.0719891,596.3805543,684.630216,731.7171638,741.7958342,645.4816786,594.04062,565.748617,535.1639326,579.0391262,643.575141,704.7659117,715.2951364,715.5016706,815.0647718,817.3566817,941.7161386,1064.840592,1163.848038,1131.400446,970.613899,1091.782723,1043.456103,961.7169825,1004.990581,1015.780277,1084.765467,1200.938178,1398.826978,1680.551326,1920.992155,1831.974486,2135.918407,2357.570924,2587.016762,
Palau,PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5095.63258,5420.140909,5187.555052,4644.050168,4970.365963,5519.385685,6114.891212,6246.923798,6333.405312,6011.494862,8261.646523,8615.879234,8629.685285,8797.991572,9635.395876,10364.63693,10499.28297,10529.44237,10516.8508,9709.267999,9601.530341,10332.10326,11005.86563,
Papua New Guinea,PNG,122.3519051,128.2096274,132.9563421,144.2307126,159.2518448,177.0374549,195.5427857,209.7524703,232.4411012,265.1344479,286.7340024,333.3738535,489.750672,537.3203472,482.8255975,523.4036336,552.8885653,639.138819,732.7572841,791.7886551,756.0309373,697.5046718,734.3643657,712.2586357,658.9095391,702.0997496,813.320561,923.1539887,874.0576761,774.3639919,888.6749619,1002.036375,1110.355601,1197.331302,983.0753347,1064.958505,993.1162465,742.36777,663.4419541,654.619857,558.2616154,529.9294838,609.3874005,660.1899982,804.0711094,896.3948787,989.3194596,1222.793585,1180.431925,1382.143749,1767.238662,2184.163461,
Poland,POL,,,,,,,,,,,,,,,,,,,,,,,,,1908.633357,1972.721025,1695.798249,1819.560056,2165.65136,1693.73581,2187.150581,2405.792691,2443.07773,2812.603098,3603.103321,4056.612425,4066.11171,4471.959897,4340.418356,4454.08022,4978.573826,5183.822606,5674.737044,6620.070424,7963.021208,8958.012422,11157.27319,13886.47243,11294.86775,12302.02992,13382.07215,12707.85431,
Puerto Rico,PRI,777.215117,852.5002236,929.1165127,1006.39535,1111.025394,1207.545041,1341.813339,1497.672471,1661.866697,1852.317857,2044.392016,2246.512209,2432.27561,2614.568806,2738.142953,2946.592978,3208.804148,3567.752857,4024.50942,4502.807236,4920.815456,5114.947803,5217.844163,5730.235934,6007.995262,6443.365489,6937.548927,7535.627993,8063.270214,8652.530393,9064.009814,9659.218962,10212.42723,10876.52022,11579.09513,12173.20799,12817.63459,14304.2992,15220.99134,16192.17946,18123.09396,18731.59015,19557.0157,20698.07295,21670.02236,22641.82777,23369.05018,24623.50427,25497.15138,26106.38803,26733.76117,27677.52559,
"Korea, Dem. Rep.",PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,382.729947,407.8528436,432.5117296,468.7810816,520.9106594,575.0076807,646.8227201,719.0804919,795.7593714,921.6212529,1050.336887,1284.893714,1724.670876,1973.731953,2099.254553,2144.292184,2237.124067,2424.532099,2718.864025,3323.432209,3202.673216,3038.862465,2698.999123,2489.093619,2669.105187,3810.429405,4739.78159,5548.675911,5975.587841,7779.435721,8832.69313,10647.67315,9390.578528,9831.865267,11619.32898,12045.7815,11461.70163,12129.08027,12428.67249,11470.89792,11690.67252,12758.54288,15509.12538,17653.57398,18185.62402,19064.98867,21845.23526,23716.39042,22019.25988,21381.90396,22513.5266,20165.28612,
Paraguay,PRY,,,,,183.714022,188.4955868,196.4785974,202.1146967,211.6541263,220.8516713,239.1488397,267.2755576,332.8435847,438.2726937,481.9171473,535.6855648,648.1340915,776.059621,1007.709033,1280.08911,1585.537108,1494.778475,1499.710804,1130.683841,800.9246424,902.5658598,963.9280223,1013.258938,1111.295672,1340.127204,1601.787689,1600.878928,1582.387358,1677.64145,1887.222981,1992.872078,1984.602241,1758.927007,1601.533558,1531.888902,1403.246051,1135.295391,1159.397777,1386.746044,1479.403769,1772.635329,2259.082735,2967.406362,2513.62828,3100.50164,3956.729482,3813.471488,
Pacific island small states,PSS,,,,,,,,,,,366.5073559,430.9457231,575.3190561,800.4967276,875.6400508,860.0316544,878.9877881,998.3809759,1197.18085,1330.828097,1339.562983,1277.991831,1197.10712,1282.837636,1193.071146,1275.407254,1236.753509,1278.185564,1320.284644,1403.74286,1477.464494,1593.71819,1650.909233,1865.716675,1984.449332,2099.477347,2067.136277,1753.675397,1887.87718,1743.006505,1685.622358,1758.757995,2047.520467,2340.659179,2530.773076,2627.52898,2876.632044,3081.359896,2644.748444,2904.19054,3309.704019,3466.910235,
French Polynesia,PYF,,,,,1889.282851,2229.499173,2209.158852,2510.906575,2273.519782,2299.051542,2594.793999,2754.869881,3524.613649,4390.613645,5284.987291,5434.687838,5711.891143,7030.358688,8248.744223,8979.126997,8192.350655,7996.262145,8066.464706,8092.815034,8602.522595,12781.29338,13750.14408,14163.82683,13572.58733,16036.73088,16173.48584,17334.40076,17732.74842,16647.1582,18505.45932,18034.75376,15943.3189,16530.17251,16299.28428,14530.22602,,,,,,,,,,,,,
Qatar,QAT,,,,,,,,,,2760.067603,3250.881036,3913.336367,5585.778553,15633.1174,15288.85205,18898.53863,19832.7891,21097.68588,27439.76895,34990.05365,34913.6095,27400.68534,20913.36021,19646.63815,16584.542,12686.98169,12866.59234,13562.95498,14010.37814,15446.33079,14189.04309,15616.95275,14546.0399,14894.69036,16238.34539,17677.58903,21337.09884,18633.92016,21660.4443,29914.26478,28666.60951,30748.53426,35644.40479,43970.04623,52413.85487,62522.299,69023.69258,84628.49835,62390.27984,71510.15575,89735.68187,,
Romania,ROU,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.758634,1753.192792,1789.644638,1650.692978,1254.148271,1100.727876,1158.056394,1323.024403,1563.949628,1562.1235,1564.50842,1871.18898,1583.849846,1650.968421,1815.506984,2101.740987,2736.974983,3481.20006,4572.048453,5681.091637,7856.47606,9497.946264,7650.96139,7670.303763,8874.315178,9036.036168,
Russian Federation,RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3428.761966,3485.112202,3427.317519,3095.08716,2929.303282,2663.456988,2669.946123,2651.442018,2748.917437,1844.485782,1338.986444,1775.141291,2100.743786,2375.162934,2976.137049,4108.574488,5337.065324,6946.880998,9146.41636,11700.22112,8615.658757,10709.51196,13284.0326,14037.01545,
Rwanda,RWA,40.71972964,40.97560208,41.25082828,41.11687187,46.02625404,37.51817228,46.67800113,48.81976891,51.83225397,58.56900052,57.63533722,61.86720273,70.87459485,72.97728172,131.1864478,141.7304176,160.6357983,188.51839,223.2713715,244.0805051,264.8023539,256.5467613,261.110264,270.2534497,280.6725858,303.5766791,320.0522704,339.9894682,332.9304873,353.4709837,274.1170542,310.0070215,324.9981237,131.5599383,228.3849206,233.1254566,286.148145,277.4670073,231.4595339,206.6490713,191.1740356,186.641748,202.2732382,225.7513898,273.7470892,322.0379666,376.5202283,460.8973249,498.8454588,519.0223545,570.1668828,619.9270577,
South Asia,SAS,86.88187076,90.79318864,99.94265018,112.0204467,117.661057,96.5240077,103.8392629,106.5212769,114.2919463,120.9890823,125.7645793,123.6715236,138.4132014,163.7521262,171.3853319,163.5755214,184.7334482,205.1592792,224.2914306,264.1109154,272.8210988,275.8335782,285.536965,278.80306,294.9813848,305.4433049,331.552827,348.2722139,343.6337628,362.0092582,315.6620794,327.8365059,317.3059638,353.8835949,385.2372678,408.7814075,420.8658731,418.9708512,441.4541658,450.7146937,454.3819667,470.4356389,540.1394084,617.1613915,696.8783165,785.4894971,981.8211431,984.7730182,1068.170368,1290.674988,1411.674121,1386.141378,
Saudi Arabia,SAU,,,,,,,,780.9959694,805.1775222,864.1173144,1121.713306,1455.435226,2170.391876,6428.790824,6306.537396,8194.277783,8987.807256,9181.753057,12069.01343,16692.44625,17543.52427,13685.88505,10842.12828,9473.100428,7827.29565,6248.017488,5898.507526,5841.761312,6086.430799,7205.821913,7845.683349,7895.458466,7441.755331,7381.822465,7672.486109,8369.068214,8656.16479,7559.667281,8203.434549,9354.467924,8760.091185,8639.144179,9389.535852,10853.62751,13303.30974,14855.00096,16048.58205,19714.39514,16013.2804,19326.58255,24116.17413,25136.21482,
Sudan,SDN,113.6467911,120.1940656,119.0071686,118.9461191,120.5476556,120.2158941,126.4839888,128.2346145,137.1242264,151.314964,159.9868082,168.4350518,202.4334382,252.4130222,297.8391345,359.457079,433.7591014,454.8082069,455.4439812,398.3871383,482.0725086,451.9429421,399.6934256,459.214377,552.6664677,688.6635549,866.7420376,635.1229449,610.1131049,481.4588321,428.7702264,257.0081588,314.6960426,439.7321005,461.5663936,292.5727323,368.6893978,345.6092218,319.3654118,356.4952703,372.8265436,406.9865782,471.5243185,557.2210234,669.3966844,862.2867986,1083.457884,1253.112383,1190.793925,1422.368103,1537.598665,1580.004017,
Senegal,SEN,256.1427625,255.4462678,256.8816471,264.6910774,261.9115725,262.3415815,254.8833534,260.1456078,240.2582503,242.9632934,243.3097655,285.4195999,318.1913189,347.9989785,456.1767933,450.4537423,449.6942569,489.8378098,594.8185994,629.0789581,555.019577,528.1074664,457.5861621,433.1584714,460.1196388,631.1923309,736.2623123,705.8794468,674.3895049,760.7879742,724.8414768,751.4590603,689.6313197,457.4450198,560.0302128,566.6287762,509.8732702,535.8394299,534.8038536,474.5241578,482.0184934,513.3625289,642.6130346,732.281235,772.526793,807.9747355,947.8898048,1093.763799,1017.968601,998.5995764,1083.261675,1023.294355,
Singapore,SGP,449.0588355,471.9282821,510.9805193,485.1915404,516.2622068,566.6509646,625.5890679,708.2604982,812.0628834,925.0584058,1070.766384,1263.894236,1684.341085,2339.388979,2488.341467,2756.653032,2842.496845,3187.006707,3891.76798,4913.44895,5579.213998,6050.973367,6605.24698,7185.615707,6960.468229,6783.491092,7511.653718,8890.40744,10383.80179,11845.40927,13736.80025,15180.38486,18102.90556,20248.78139,22922.11446,25795.77361,27545.23511,24399.98259,21715.09875,23814.55661,22027.17077,21691.28789,22689.52818,26240.54621,28952.80891,31585.60379,36766.28089,36972.38603,38922.78207,42783.72245,47268.22895,51709.4533,
Solomon Islands,SLB,,,,,,,173.3940864,187.3207633,184.7052571,,301.1592454,235.2662069,308.173271,453.6880952,385.7237201,414.1660665,447.9472125,515.5353766,678.6308421,731.591981,785.4200686,764.4809862,707.8475327,962.2706519,857.8254827,755.7500185,831.7633881,1053.302709,1095.722985,970.0689337,998.7252018,1147.867918,1210.413374,1330.727669,1445.662731,1529.789087,1495.071889,1206.620882,1201.561068,1055.210356,945.5423195,785.6490382,745.4855804,819.3262838,881.9616184,950.0576082,1191.142463,1282.510575,1167.65267,1289.067051,1610.924286,1834.839705,
Sierra Leone,SLE,149.761883,154.4140277,154.802209,162.7121221,154.8478434,159.2213846,145.4785521,135.2268203,164.5322306,171.5766134,162.414597,176.4236643,213.3814324,235.2685263,240.8324771,206.0077013,233.8984288,317.0757191,357.3665316,346.1018394,342.4049634,388.8869777,291.9615673,311.4025387,239.0612695,132.8948136,184.507971,269.9475208,233.6515587,160.6966538,192.4332797,168.6615913,192.6155699,230.7745961,221.730445,240.2582419,216.4333732,169.711802,166.0821822,153.6017699,251.2947088,275.7603666,291.0060543,290.4135258,317.9465763,357.4061037,398.4377298,452.6968027,435.109412,447.7533238,501.0232247,634.922793,
El Salvador,SLV,,,,,270.6041428,278.1568327,283.8191638,285.459224,288.6232317,303.2749618,309.1726057,320.9380065,357.1789358,402.7095072,445.168508,538.3366252,666.3696307,695.0402779,755.8416572,766.8526856,725.9922575,707.4759436,719.6792372,741.5153039,759.4922501,744.0702736,771.0081333,805.8061244,829.74031,898.3340151,978.9333037,1080.484648,1239.521328,1424.087001,1652.832031,1776.467043,1901.668697,2037.042126,2102.39527,2204.154062,2307.77109,2381.152897,2495.569186,2611.161072,2814.93504,3042.748428,3283.530558,3483.70942,3341.320201,3444.456148,3698.546188,3789.567558,
San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32088.96291,28696.1935,29679.44199,31355.37379,39128.27614,44976.36854,46193.67269,48757.89573,55556.96688,62188.92859,,,,,
Somalia,SOM,68.09327759,70.79549052,73.58551555,76.4550217,79.40097572,81.8562107,84.21483006,86.59325764,88.68339928,91.75888146,95.21153778,119.4572225,143.7755728,128.2941938,183.1637362,189.5175548,104.866479,106.8218649,102.5219417,99.11686292,111.8270057,123.4816031,118.3774658,128.9505531,144.420441,152.9444513,164.4906403,166.9995232,173.7969402,145.0648693,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2795.030541,2141.213953,2338.430796,809.2750794,1518.034294,2013.6674,2613.534408,3168.880708,3391.371076,3942.630985,5276.932421,6497.842768,5497.956698,5073.074945,5964.095198,5189.579379,
Sub-Saharan Africa (developing only),SSA,132.2522827,140.0558474,156.9049105,149.1694319,162.0014312,170.6517485,164.3025606,171.4276096,191.6353703,219.8863241,217.7472316,239.3309541,298.3691886,378.6991027,405.9781582,429.7125523,459.1694256,498.8722716,580.1600082,709.8946234,693.6462987,630.7451545,570.8486095,528.5888211,479.1024912,514.560529,591.4131221,604.7613471,610.6289079,597.0362649,596.865557,571.1838812,527.1936978,499.780486,563.7488972,568.778205,573.1395453,526.6407932,514.8699022,514.7008578,480.7586683,498.5290264,619.7804129,749.5276123,851.4337088,965.3929498,1090.045138,1207.88062,1117.25877,1311.505531,1423.451864,1416.770269,
South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1674.048322,1245.038171,1526.917011,1844.300643,943.0432659,
Sub-Saharan Africa (all income levels),SSF,132.0976351,139.8940175,156.7273992,149.012022,162.055943,170.7061682,164.3722256,171.4606388,191.6345352,219.8422592,217.7042205,239.2685326,298.3010492,378.5951468,405.8908683,429.6083187,459.0454531,498.7531307,580.0314754,709.7385862,693.4836017,630.5794513,570.678989,528.414886,478.9334562,514.3964019,591.2265778,604.5719752,610.3961936,596.845808,596.6627317,571.03543,527.0648147,499.6160842,563.5924166,568.7676945,573.5023373,526.9498977,515.8131567,516.1671182,482.9271441,501.2045065,623.4021894,756.0503716,861.6336344,974.6312152,1102.113056,1225.841515,1128.772441,1324.762532,1441.336422,1435.130576,
